Local time,Open,High,Low,Close,Volume
23.06.1991 20:00:00.000 GMT-0400,106.410,106.730,105.520,106.070,608816.875
24.06.1991 20:00:00.000 GMT-0400,106.070,106.500,105.730,106.040,404081.9688
25.06.1991 20:00:00.000 GMT-0400,106.040,106.360,105.850,105.950,264000.2188
26.06.1991 20:00:00.000 GMT-0400,106.000,106.370,105.840,105.930,247836.9531
27.06.1991 20:00:00.000 GMT-0400,105.990,106.260,105.390,105.530,662694.4375
28.06.1991 20:00:00.000 GMT-0400,105.530,105.530,105.530,105.530,0
29.06.1991 20:00:00.000 GMT-0400,105.530,105.530,105.530,105.530,0
30.06.1991 20:00:00.000 GMT-0400,105.530,106.430,105.430,105.920,468735.0938
01.07.1991 20:00:00.000 GMT-0400,105.940,106.220,105.700,106.170,608816.875
02.07.1991 20:00:00.000 GMT-0400,106.190,106.710,106.030,106.550,528000.4375
03.07.1991 20:00:00.000 GMT-0400,106.430,106.550,105.950,106.170,280163.5
04.07.1991 20:00:00.000 GMT-0400,106.200,106.380,105.380,105.830,630367.875
05.07.1991 20:00:00.000 GMT-0400,105.830,105.830,105.830,105.830,0
06.07.1991 20:00:00.000 GMT-0400,105.830,105.830,105.830,105.830,0
07.07.1991 20:00:00.000 GMT-0400,106.020,106.440,105.920,106.280,425633.0313
08.07.1991 20:00:00.000 GMT-0400,106.320,106.420,105.870,106.190,317877.8125
09.07.1991 20:00:00.000 GMT-0400,106.190,106.470,106.130,106.430,371755.4375
10.07.1991 20:00:00.000 GMT-0400,106.490,106.560,106.000,106.420,619592.375
11.07.1991 20:00:00.000 GMT-0400,106.420,106.640,105.040,105.150,490286.125
12.07.1991 20:00:00.000 GMT-0400,105.150,105.150,105.150,105.150,0
13.07.1991 20:00:00.000 GMT-0400,105.150,105.150,105.150,105.150,0
14.07.1991 20:00:00.000 GMT-0400,105.740,106.120,105.630,105.960,339428.875
15.07.1991 20:00:00.000 GMT-0400,106.060,106.510,106.010,106.380,581878.0625
16.07.1991 20:00:00.000 GMT-0400,106.300,106.570,105.970,106.030,457959.5938
17.07.1991 20:00:00.000 GMT-0400,106.070,106.500,105.450,105.860,269388
18.07.1991 20:00:00.000 GMT-0400,105.900,106.630,105.780,106.180,366367.6563
19.07.1991 20:00:00.000 GMT-0400,106.180,106.180,106.180,106.180,0
20.07.1991 20:00:00.000 GMT-0400,106.180,106.180,106.180,106.180,0
21.07.1991 20:00:00.000 GMT-0400,106.160,107.060,105.910,106.760,366367.6563
22.07.1991 20:00:00.000 GMT-0400,106.720,106.880,105.930,106.410,657306.6875
23.07.1991 20:00:00.000 GMT-0400,106.390,106.880,106.100,106.580,301714.5313
24.07.1991 20:00:00.000 GMT-0400,106.540,107.420,106.280,106.710,657306.6875
25.07.1991 20:00:00.000 GMT-0400,106.790,107.460,106.640,106.970,684245.5
26.07.1991 20:00:00.000 GMT-0400,106.970,106.970,106.970,106.970,0
27.07.1991 20:00:00.000 GMT-0400,106.970,106.970,106.970,106.970,0
28.07.1991 20:00:00.000 GMT-0400,107.260,107.360,106.940,107.210,204734.875
29.07.1991 20:00:00.000 GMT-0400,107.230,107.670,106.740,107.200,651918.9375
30.07.1991 20:00:00.000 GMT-0400,107.160,107.240,106.570,106.670,193959.3438
31.07.1991 20:00:00.000 GMT-0400,106.720,107.360,106.580,106.800,226285.9063
01.08.1991 20:00:00.000 GMT-0400,106.840,107.380,106.330,106.810,646531.1875
02.08.1991 20:00:00.000 GMT-0400,106.810,106.810,106.810,106.810,0
03.08.1991 20:00:00.000 GMT-0400,106.810,106.810,106.810,106.810,0
04.08.1991 20:00:00.000 GMT-0400,106.900,108.480,105.780,106.700,673470
05.08.1991 20:00:00.000 GMT-0400,106.700,107.380,105.920,106.100,290939.0313
06.08.1991 20:00:00.000 GMT-0400,106.050,106.420,105.830,106.420,603429.0625
07.08.1991 20:00:00.000 GMT-0400,106.360,106.960,106.080,106.600,204734.875
08.08.1991 20:00:00.000 GMT-0400,106.560,107.710,106.340,107.020,237061.4219
09.08.1991 20:00:00.000 GMT-0400,107.020,107.020,107.020,107.020,0
10.08.1991 20:00:00.000 GMT-0400,107.020,107.020,107.020,107.020,0
11.08.1991 20:00:00.000 GMT-0400,106.830,107.250,106.740,107.010,334041.0938
12.08.1991 20:00:00.000 GMT-0400,107.010,107.050,106.530,106.590,705796.5
13.08.1991 20:00:00.000 GMT-0400,106.590,106.590,106.510,106.570,678857.75
