Local time,Open,High,Low,Close,Volume
17.04.1993 20:00:00.000 GMT-0400,0.90310,0.90310,0.90310,0.90310,0
18.04.1993 20:00:00.000 GMT-0400,0.89990,0.90390,0.89790,0.90060,1899.5181
19.04.1993 20:00:00.000 GMT-0400,0.90140,0.90400,0.89790,0.89790,3311.322
20.04.1993 20:00:00.000 GMT-0400,0.89750,0.90270,0.89710,0.90100,3362.6604
21.04.1993 20:00:00.000 GMT-0400,0.89920,0.90300,0.89540,0.89630,2541.2471
22.04.1993 20:00:00.000 GMT-0400,0.89770,0.90320,0.89660,0.90170,2027.8639
23.04.1993 20:00:00.000 GMT-0400,0.90170,0.90170,0.90170,0.90170,0
24.04.1993 20:00:00.000 GMT-0400,0.90170,0.90170,0.90170,0.90170,0
25.04.1993 20:00:00.000 GMT-0400,0.90210,0.90860,0.90050,0.90860,1617.1573
26.04.1993 20:00:00.000 GMT-0400,0.91090,0.91920,0.90620,0.90840,2874.9463
27.04.1993 20:00:00.000 GMT-0400,0.91430,0.91800,0.90620,0.90720,2566.9163
28.04.1993 20:00:00.000 GMT-0400,0.90590,0.91000,0.90320,0.90320,2926.2847
29.04.1993 20:00:00.000 GMT-0400,0.90360,0.90620,0.89480,0.89870,898.4207
30.04.1993 20:00:00.000 GMT-0400,0.89870,0.89870,0.89870,0.89870,0
01.05.1993 20:00:00.000 GMT-0400,0.89870,0.89870,0.89870,0.89870,0
02.05.1993 20:00:00.000 GMT-0400,0.89790,0.89850,0.89530,0.89580,1334.7965
03.05.1993 20:00:00.000 GMT-0400,0.89600,0.89650,0.88530,0.88760,3311.322
04.05.1993 20:00:00.000 GMT-0400,0.88870,0.89590,0.88780,0.89510,1206.4507
05.05.1993 20:00:00.000 GMT-0400,0.89740,0.89750,0.89310,0.89550,2515.5781
06.05.1993 20:00:00.000 GMT-0400,0.89580,0.90120,0.89370,0.89970,2438.5706
07.05.1993 20:00:00.000 GMT-0400,0.89970,0.89970,0.89970,0.89970,0
08.05.1993 20:00:00.000 GMT-0400,0.89970,0.89970,0.89970,0.89970,0
09.05.1993 20:00:00.000 GMT-0400,0.89900,0.89930,0.88920,0.89110,1514.4806
10.05.1993 20:00:00.000 GMT-0400,0.89290,0.89580,0.88870,0.89530,949.759
11.05.1993 20:00:00.000 GMT-0400,0.89570,0.89770,0.89170,0.89390,3054.6304
12.05.1993 20:00:00.000 GMT-0400,0.89410,0.89760,0.88860,0.89600,1232.1199
13.05.1993 20:00:00.000 GMT-0400,0.89620,0.89820,0.89140,0.89630,2489.9089
14.05.1993 20:00:00.000 GMT-0400,0.89630,0.89630,0.89630,0.89630,0
15.05.1993 20:00:00.000 GMT-0400,0.89630,0.89630,0.89630,0.89630,0
16.05.1993 20:00:00.000 GMT-0400,0.89530,0.89770,0.89230,0.89560,1899.5181
17.05.1993 20:00:00.000 GMT-0400,0.89340,0.89340,0.87560,0.87780,2002.1947
18.05.1993 20:00:00.000 GMT-0400,0.87750,0.87950,0.87370,0.87490,2772.2698
19.05.1993 20:00:00.000 GMT-0400,0.87370,0.88190,0.87300,0.88190,1540.1498
20.05.1993 20:00:00.000 GMT-0400,0.88070,0.88180,0.87650,0.87950,2849.2771
21.05.1993 20:00:00.000 GMT-0400,0.87950,0.87950,0.87950,0.87950,0
22.05.1993 20:00:00.000 GMT-0400,0.87950,0.87950,0.87950,0.87950,0
23.05.1993 20:00:00.000 GMT-0400,0.87770,0.87840,0.87110,0.87550,949.759
24.05.1993 20:00:00.000 GMT-0400,0.87800,0.88340,0.87750,0.88250,2310.2246
25.05.1993 20:00:00.000 GMT-0400,0.88180,0.88370,0.87840,0.88160,1206.4507
26.05.1993 20:00:00.000 GMT-0400,0.87980,0.88050,0.87320,0.87610,872.7516
27.05.1993 20:00:00.000 GMT-0400,0.87400,0.87630,0.87070,0.87290,2207.5481
28.05.1993 20:00:00.000 GMT-0400,0.87290,0.87290,0.87290,0.87290,0
29.05.1993 20:00:00.000 GMT-0400,0.87290,0.87290,0.87290,0.87290,0
30.05.1993 20:00:00.000 GMT-0400,0.87440,0.87500,0.85620,0.85880,2669.593
31.05.1993 20:00:00.000 GMT-0400,0.85930,0.86680,0.85510,0.86190,2643.9238
01.06.1993 20:00:00.000 GMT-0400,0.86190,0.86690,0.85940,0.86060,1232.1199
02.06.1993 20:00:00.000 GMT-0400,0.86070,0.86950,0.85970,0.86730,1180.7815
03.06.1993 20:00:00.000 GMT-0400,0.86790,0.86810,0.86100,0.86350,3388.3296
04.06.1993 20:00:00.000 GMT-0400,0.86350,0.86350,0.86350,0.86350,0
05.06.1993 20:00:00.000 GMT-0400,0.86350,0.86350,0.86350,0.86350,0
06.06.1993 20:00:00.000 GMT-0400,0.86100,0.86460,0.85940,0.86250,3003.2922
07.06.1993 20:00:00.000 GMT-0400,0.86390,0.86410,0.85770,0.85870,2695.2622
08.06.1993 20:00:00.000 GMT-0400,0.86000,0.86650,0.85780,0.86360,3003.2922
09.06.1993 20:00:00.000 GMT-0400,0.86190,0.86750,0.86190,0.86590,847.0824
10.06.1993 20:00:00.000 GMT-0400,0.86590,0.87180,0.86350,0.86920,1514.4806
11.06.1993 20:00:00.000 GMT-0400,0.86920,0.86920,0.86920,0.86920,0
12.06.1993 20:00:00.000 GMT-0400,0.86920,0.86920,0.86920,0.86920,0
13.06.1993 20:00:00.000 GMT-0400,0.86910,0.87160,0.86290,0.86330,1822.5106
14.06.1993 20:00:00.000 GMT-0400,0.86290,0.86770,0.86230,0.86590,2515.5781
15.06.1993 20:00:00.000 GMT-0400,0.86660,0.87050,0.86400,0.86500,2695.2622
16.06.1993 20:00:00.000 GMT-0400,0.86540,0.86690,0.85810,0.85810,2592.5854
17.06.1993 20:00:00.000 GMT-0400,0.85860,0.86540,0.85450,0.86280,1309.1273
18.06.1993 20:00:00.000 GMT-0400,0.86280,0.86280,0.86280,0.86280,0
19.06.1993 20:00:00.000 GMT-0400,0.86280,0.86280,0.86280,0.86280,0
20.06.1993 20:00:00.000 GMT-0400,0.86110,0.87480,0.86110,0.87200,2926.2847
21.06.1993 20:00:00.000 GMT-0400,0.87210,0.87670,0.87120,0.87310,3157.3071
22.06.1993 20:00:00.000 GMT-0400,0.87170,0.87440,0.86160,0.86280,2823.6079
23.06.1993 20:00:00.000 GMT-0400,0.86140,0.86450,0.85350,0.85750,924.0899
24.06.1993 20:00:00.000 GMT-0400,0.85780,0.86410,0.85630,0.85870,2515.5781
25.06.1993 20:00:00.000 GMT-0400,0.85870,0.85870,0.85870,0.85870,0
26.06.1993 20:00:00.000 GMT-0400,0.85870,0.85870,0.85870,0.85870,0
27.06.1993 20:00:00.000 GMT-0400,0.85920,0.86190,0.85530,0.85580,975.4282
28.06.1993 20:00:00.000 GMT-0400,0.85620,0.86160,0.85570,0.85810,2772.2698
29.06.1993 20:00:00.000 GMT-0400,0.85780,0.86290,0.84860,0.85510,1796.8414
30.06.1993 20:00:00.000 GMT-0400,0.85490,0.86350,0.85180,0.86200,1386.1349
01.07.1993 20:00:00.000 GMT-0400,0.86280,0.86460,0.85730,0.86340,2053.5332
02.07.1993 20:00:00.000 GMT-0400,0.86340,0.86340,0.86340,0.86340,0
03.07.1993 20:00:00.000 GMT-0400,0.86340,0.86340,0.86340,0.86340,0
04.07.1993 20:00:00.000 GMT-0400,0.86460,0.86960,0.86440,0.86800,2900.6155
05.07.1993 20:00:00.000 GMT-0400,0.86730,0.87270,0.86420,0.86990,1078.1049
06.07.1993 20:00:00.000 GMT-0400,0.86980,0.87510,0.86530,0.87270,949.759
07.07.1993 20:00:00.000 GMT-0400,0.87290,0.87840,0.87170,0.87660,2695.2622
08.07.1993 20:00:00.000 GMT-0400,0.87670,0.87670,0.86860,0.87050,2720.9314
09.07.1993 20:00:00.000 GMT-0400,0.87050,0.87050,0.87050,0.87050,0
10.07.1993 20:00:00.000 GMT-0400,0.87050,0.87050,0.87050,0.87050,0
11.07.1993 20:00:00.000 GMT-0400,0.87180,0.87180,0.86760,0.86880,1334.7965
12.07.1993 20:00:00.000 GMT-0400,0.86530,0.86890,0.86450,0.86690,2720.9314
13.07.1993 20:00:00.000 GMT-0400,0.86730,0.87480,0.86680,0.86840,2156.2097
14.07.1993 20:00:00.000 GMT-0400,0.86920,0.87340,0.86860,0.87250,3028.9612
15.07.1993 20:00:00.000 GMT-0400,0.87210,0.87420,0.86740,0.86740,3105.9688
16.07.1993 20:00:00.000 GMT-0400,0.86740,0.86740,0.86740,0.86740,0
17.07.1993 20:00:00.000 GMT-0400,0.86740,0.86740,0.86740,0.86740,0
18.07.1993 20:00:00.000 GMT-0400,0.86570,0.86820,0.86270,0.86270,1540.1498
19.07.1993 20:00:00.000 GMT-0400,0.86370,0.86900,0.86320,0.86720,2361.563
20.07.1993 20:00:00.000 GMT-0400,0.86650,0.86850,0.86400,0.86450,2489.9089
21.07.1993 20:00:00.000 GMT-0400,0.86460,0.86740,0.86250,0.86430,1848.1798
22.07.1993 20:00:00.000 GMT-0400,0.86410,0.87070,0.86410,0.86960,2438.5706
23.07.1993 20:00:00.000 GMT-0400,0.86960,0.86960,0.86960,0.86960,0
24.07.1993 20:00:00.000 GMT-0400,0.86960,0.86960,0.86960,0.86960,0
25.07.1993 20:00:00.000 GMT-0400,0.86910,0.87050,0.86770,0.86980,2181.8789
26.07.1993 20:00:00.000 GMT-0400,0.86900,0.87030,0.86700,0.86830,2027.8639
27.07.1993 20:00:00.000 GMT-0400,0.86920,0.87100,0.86720,0.87050,1565.819
28.07.1993 20:00:00.000 GMT-0400,0.87030,0.87790,0.86790,0.87720,1334.7965
29.07.1993 20:00:00.000 GMT-0400,0.87500,0.88760,0.87500,0.88680,1617.1573
30.07.1993 20:00:00.000 GMT-0400,0.88680,0.88680,0.88680,0.88680,0
31.07.1993 20:00:00.000 GMT-0400,0.88680,0.88680,0.88680,0.88680,0
01.08.1993 20:00:00.000 GMT-0400,0.88530,0.89370,0.88190,0.89160,1257.7891
02.08.1993 20:00:00.000 GMT-0400,0.89000,0.89140,0.88750,0.89040,2566.9163
03.08.1993 20:00:00.000 GMT-0400,0.88900,0.88900,0.88300,0.88740,2951.9539
04.08.1993 20:00:00.000 GMT-0400,0.88750,0.88890,0.87760,0.87920,1950.8564
05.08.1993 20:00:00.000 GMT-0400,0.87940,0.88240,0.87520,0.87970,1925.1873
06.08.1993 20:00:00.000 GMT-0400,0.87970,0.87970,0.87970,0.87970,0
07.08.1993 20:00:00.000 GMT-0400,0.87970,0.87970,0.87970,0.87970,0
08.08.1993 20:00:00.000 GMT-0400,0.88010,0.88260,0.87820,0.87950,847.0824
09.08.1993 20:00:00.000 GMT-0400,0.88010,0.88780,0.88010,0.88740,1514.4806
10.08.1993 20:00:00.000 GMT-0400,0.88750,0.89290,0.88670,0.89290,3105.9688
11.08.1993 20:00:00.000 GMT-0400,0.89350,0.89690,0.88600,0.88820,2233.2173
12.08.1993 20:00:00.000 GMT-0400,0.88850,0.89360,0.88650,0.88940,1437.4731
13.08.1993 20:00:00.000 GMT-0400,0.88940,0.88940,0.88940,0.88940,0
14.08.1993 20:00:00.000 GMT-0400,0.88940,0.88940,0.88940,0.88940,0
15.08.1993 20:00:00.000 GMT-0400,0.88810,0.89660,0.88720,0.89160,1617.1573
16.08.1993 20:00:00.000 GMT-0400,0.89210,0.89620,0.88330,0.88330,3105.9688
17.08.1993 20:00:00.000 GMT-0400,0.88470,0.89570,0.88440,0.89400,1078.1049
18.08.1993 20:00:00.000 GMT-0400,0.89470,0.89690,0.88870,0.89420,1026.7666
19.08.1993 20:00:00.000 GMT-0400,0.89460,0.89500,0.89050,0.89140,1771.1722
20.08.1993 20:00:00.000 GMT-0400,0.89140,0.89140,0.89140,0.89140,0
21.08.1993 20:00:00.000 GMT-0400,0.89140,0.89140,0.89140,0.89140,0
22.08.1993 20:00:00.000 GMT-0400,0.89110,0.89250,0.87960,0.88150,2104.8713
23.08.1993 20:00:00.000 GMT-0400,0.88140,0.88450,0.87770,0.88190,2053.5332
24.08.1993 20:00:00.000 GMT-0400,0.88510,0.88540,0.88150,0.88290,2387.2322
25.08.1993 20:00:00.000 GMT-0400,0.88040,0.88320,0.87910,0.88080,2053.5332
26.08.1993 20:00:00.000 GMT-0400,0.88020,0.88200,0.87690,0.87850,2618.2546
27.08.1993 20:00:00.000 GMT-0400,0.87850,0.87850,0.87850,0.87850,0
28.08.1993 20:00:00.000 GMT-0400,0.87850,0.87850,0.87850,0.87850,0
29.08.1993 20:00:00.000 GMT-0400,0.87730,0.88730,0.87730,0.88700,1694.1648
30.08.1993 20:00:00.000 GMT-0400,0.88730,0.88870,0.88460,0.88850,2926.2847
31.08.1993 20:00:00.000 GMT-0400,0.88810,0.88810,0.87940,0.88460,3259.9839
01.09.1993 20:00:00.000 GMT-0400,0.88150,0.88380,0.87030,0.87110,2746.6006
02.09.1993 20:00:00.000 GMT-0400,0.87000,0.87140,0.85470,0.86000,2387.2322
03.09.1993 20:00:00.000 GMT-0400,0.86000,0.86000,0.86000,0.86000,0
04.09.1993 20:00:00.000 GMT-0400,0.86000,0.86000,0.86000,0.86000,0
05.09.1993 20:00:00.000 GMT-0400,0.86600,0.86600,0.85610,0.85930,975.4282
06.09.1993 20:00:00.000 GMT-0400,0.86610,0.86700,0.85760,0.85910,1848.1798
07.09.1993 20:00:00.000 GMT-0400,0.85840,0.87210,0.85840,0.86770,2797.9387
08.09.1993 20:00:00.000 GMT-0400,0.86710,0.86740,0.85950,0.86150,1591.4882
09.09.1993 20:00:00.000 GMT-0400,0.86100,0.86470,0.85190,0.85440,3388.3296
