Local time,Open,High,Low,Close,Volume
10.06.1986 20:00:00.000 GMT-0400,1.38980,1.39070,1.38730,1.38850,45941.3906
11.06.1986 20:00:00.000 GMT-0400,1.38860,1.38880,1.38460,1.38500,25058.9414
12.06.1986 20:00:00.000 GMT-0400,1.38470,1.38700,1.38250,1.38370,51974.1016
13.06.1986 20:00:00.000 GMT-0400,1.38370,1.38370,1.38370,1.38370,0
14.06.1986 20:00:00.000 GMT-0400,1.38370,1.38370,1.38370,1.38370,0
15.06.1986 20:00:00.000 GMT-0400,1.38350,1.38800,1.38260,1.38780,36196.2461
16.06.1986 20:00:00.000 GMT-0400,1.38750,1.39120,1.38690,1.39060,21810.5605
17.06.1986 20:00:00.000 GMT-0400,1.39070,1.39400,1.38750,1.39280,58006.8086
18.06.1986 20:00:00.000 GMT-0400,1.39280,1.39550,1.39250,1.39350,37124.3555
19.06.1986 20:00:00.000 GMT-0400,1.39330,1.39380,1.38770,1.38770,37588.4102
20.06.1986 20:00:00.000 GMT-0400,1.38770,1.38770,1.38770,1.38770,0
21.06.1986 20:00:00.000 GMT-0400,1.38770,1.38770,1.38770,1.38770,0
22.06.1986 20:00:00.000 GMT-0400,1.38750,1.38970,1.38450,1.38700,30627.5938
23.06.1986 20:00:00.000 GMT-0400,1.38650,1.38720,1.38480,1.38530,38052.4648
24.06.1986 20:00:00.000 GMT-0400,1.38540,1.38910,1.38480,1.38820,59398.9727
25.06.1986 20:00:00.000 GMT-0400,1.39280,1.39480,1.38800,1.39280,49189.7734
26.06.1986 20:00:00.000 GMT-0400,1.39260,1.39310,1.38700,1.38750,33875.9766
27.06.1986 20:00:00.000 GMT-0400,1.38750,1.38750,1.38750,1.38750,0
28.06.1986 20:00:00.000 GMT-0400,1.38750,1.38750,1.38750,1.38750,0
29.06.1986 20:00:00.000 GMT-0400,1.38750,1.38920,1.38200,1.38200,22274.6133
30.06.1986 20:00:00.000 GMT-0400,1.38150,1.38250,1.37700,1.37850,47333.5547
01.07.1986 20:00:00.000 GMT-0400,1.37850,1.38180,1.37720,1.37770,56150.5898
02.07.1986 20:00:00.000 GMT-0400,1.37740,1.37970,1.37700,1.37870,20882.4512
03.07.1986 20:00:00.000 GMT-0400,1.37900,1.38060,1.37830,1.38000,53830.3164
04.07.1986 20:00:00.000 GMT-0400,1.38000,1.38000,1.38000,1.38000,0
05.07.1986 20:00:00.000 GMT-0400,1.38000,1.38000,1.38000,1.38000,0
06.07.1986 20:00:00.000 GMT-0400,1.37950,1.38300,1.37850,1.38240,29235.4316
07.07.1986 20:00:00.000 GMT-0400,1.38250,1.38260,1.37800,1.38030,16241.9063
08.07.1986 20:00:00.000 GMT-0400,1.38020,1.38220,1.37700,1.37730,19490.2871
09.07.1986 20:00:00.000 GMT-0400,1.37730,1.37960,1.37670,1.37800,27379.2129
10.07.1986 20:00:00.000 GMT-0400,1.37800,1.37900,1.37700,1.37800,32483.8125
11.07.1986 20:00:00.000 GMT-0400,1.37800,1.37800,1.37800,1.37800,0
12.07.1986 20:00:00.000 GMT-0400,1.37800,1.37800,1.37800,1.37800,0
13.07.1986 20:00:00.000 GMT-0400,1.37900,1.37900,1.37450,1.37470,37124.3555
14.07.1986 20:00:00.000 GMT-0400,1.37500,1.37520,1.37270,1.37330,20418.3965
15.07.1986 20:00:00.000 GMT-0400,1.37350,1.37680,1.37280,1.37470,45941.3906
16.07.1986 20:00:00.000 GMT-0400,1.37450,1.37600,1.37360,1.37550,28771.377
17.07.1986 20:00:00.000 GMT-0400,1.37520,1.37870,1.37450,1.37500,46869.5
18.07.1986 20:00:00.000 GMT-0400,1.37500,1.37500,1.37500,1.37500,0
19.07.1986 20:00:00.000 GMT-0400,1.37500,1.37500,1.37500,1.37500,0
20.07.1986 20:00:00.000 GMT-0400,1.37450,1.37900,1.37450,1.37840,45013.2813
21.07.1986 20:00:00.000 GMT-0400,1.37840,1.38580,1.37770,1.38480,30163.5391
