Local time,Open,High,Low,Close,Volume
20.04.1992 20:00:00.000 GMT-0400,1.18250,1.18410,1.17740,1.18320,2926.105
21.04.1992 20:00:00.000 GMT-0400,1.18140,1.18330,1.17210,1.17690,3051.5095
22.04.1992 20:00:00.000 GMT-0400,1.17520,1.17650,1.16240,1.16280,4848.9741
23.04.1992 20:00:00.000 GMT-0400,1.16250,1.16450,1.15140,1.15500,2299.0825
24.04.1992 20:00:00.000 GMT-0400,1.15500,1.15500,1.15500,1.15500,0
25.04.1992 20:00:00.000 GMT-0400,1.15500,1.15500,1.15500,1.15500,0
26.04.1992 20:00:00.000 GMT-0400,1.17270,1.17430,1.14900,1.15050,3218.7156
27.04.1992 20:00:00.000 GMT-0400,1.14980,1.15470,1.14530,1.14790,4138.3486
28.04.1992 20:00:00.000 GMT-0400,1.14830,1.15860,1.14830,1.15510,1839.266
29.04.1992 20:00:00.000 GMT-0400,1.15840,1.15900,1.14140,1.14140,3469.5244
30.04.1992 20:00:00.000 GMT-0400,1.14270,1.14740,1.13290,1.13360,1379.4495
01.05.1992 20:00:00.000 GMT-0400,1.13360,1.13360,1.13360,1.13360,0
02.05.1992 20:00:00.000 GMT-0400,1.13360,1.13360,1.13360,1.13360,0
03.05.1992 20:00:00.000 GMT-0400,1.13750,1.14490,1.13250,1.14400,5517.7979
04.05.1992 20:00:00.000 GMT-0400,1.14490,1.14980,1.13680,1.14050,4221.9517
05.05.1992 20:00:00.000 GMT-0400,1.14130,1.14400,1.12980,1.13080,5099.7832
06.05.1992 20:00:00.000 GMT-0400,1.13330,1.14340,1.12610,1.13910,3594.929
07.05.1992 20:00:00.000 GMT-0400,1.13990,1.15360,1.13510,1.14930,2758.8989
08.05.1992 20:00:00.000 GMT-0400,1.14930,1.14930,1.14930,1.14930,0
09.05.1992 20:00:00.000 GMT-0400,1.14930,1.14930,1.14930,1.14930,0
10.05.1992 20:00:00.000 GMT-0400,1.14800,1.14920,1.14240,1.14320,1672.0601
11.05.1992 20:00:00.000 GMT-0400,1.14390,1.14390,1.13100,1.13170,3469.5244
12.05.1992 20:00:00.000 GMT-0400,1.13200,1.13430,1.11470,1.11520,4054.7456
13.05.1992 20:00:00.000 GMT-0400,1.11480,1.12310,1.11350,1.11970,3093.311
14.05.1992 20:00:00.000 GMT-0400,1.12230,1.12870,1.11720,1.12540,1630.2585
15.05.1992 20:00:00.000 GMT-0400,1.12540,1.12540,1.12540,1.12540,0
16.05.1992 20:00:00.000 GMT-0400,1.12540,1.12540,1.12540,1.12540,0
17.05.1992 20:00:00.000 GMT-0400,1.12330,1.12520,1.11050,1.11300,5475.9966
18.05.1992 20:00:00.000 GMT-0400,1.11420,1.11630,1.10530,1.10580,3971.1426
19.05.1992 20:00:00.000 GMT-0400,1.10650,1.11460,1.10450,1.11070,4932.5771
20.05.1992 20:00:00.000 GMT-0400,1.11240,1.12740,1.11010,1.12450,4472.7607
21.05.1992 20:00:00.000 GMT-0400,1.12510,1.13180,1.12330,1.12900,3009.708
22.05.1992 20:00:00.000 GMT-0400,1.12900,1.12900,1.12900,1.12900,0
23.05.1992 20:00:00.000 GMT-0400,1.12900,1.12900,1.12900,1.12900,0
24.05.1992 20:00:00.000 GMT-0400,1.12550,1.12860,1.12430,1.12750,5475.9966
25.05.1992 20:00:00.000 GMT-0400,1.12660,1.12880,1.11910,1.12580,2591.6931
26.05.1992 20:00:00.000 GMT-0400,1.12670,1.13360,1.12400,1.12930,2340.884
27.05.1992 20:00:00.000 GMT-0400,1.12930,1.13080,1.11630,1.12050,5475.9966
28.05.1992 20:00:00.000 GMT-0400,1.11500,1.11560,1.10000,1.10250,1379.4495
29.05.1992 20:00:00.000 GMT-0400,1.10250,1.10250,1.10250,1.10250,0
30.05.1992 20:00:00.000 GMT-0400,1.10250,1.10250,1.10250,1.10250,0
31.05.1992 20:00:00.000 GMT-0400,1.10150,1.10890,1.09650,1.10200,2340.884
01.06.1992 20:00:00.000 GMT-0400,1.10250,1.11480,1.10250,1.11090,4430.959
02.06.1992 20:00:00.000 GMT-0400,1.11200,1.12440,1.11130,1.12070,4138.3486
03.06.1992 20:00:00.000 GMT-0400,1.12140,1.12560,1.11080,1.11120,2842.502
04.06.1992 20:00:00.000 GMT-0400,1.11260,1.11580,1.10270,1.10790,2633.4944
05.06.1992 20:00:00.000 GMT-0400,1.10790,1.10790,1.10790,1.10790,0
06.06.1992 20:00:00.000 GMT-0400,1.10790,1.10790,1.10790,1.10790,0
07.06.1992 20:00:00.000 GMT-0400,1.10900,1.11190,1.10560,1.10800,5517.7979
08.06.1992 20:00:00.000 GMT-0400,1.10870,1.11350,1.10490,1.10980,3260.5171
09.06.1992 20:00:00.000 GMT-0400,1.11110,1.11420,1.10370,1.10580,1755.663
10.06.1992 20:00:00.000 GMT-0400,1.10580,1.10590,1.08910,1.09200,4389.1577
11.06.1992 20:00:00.000 GMT-0400,1.09150,1.09150,1.07900,1.08310,1672.0601
12.06.1992 20:00:00.000 GMT-0400,1.08310,1.08310,1.08310,1.08310,0
13.06.1992 20:00:00.000 GMT-0400,1.08310,1.08310,1.08310,1.08310,0
14.06.1992 20:00:00.000 GMT-0400,1.08290,1.08320,1.06460,1.06580,3385.9214
15.06.1992 20:00:00.000 GMT-0400,1.06180,1.07360,1.05680,1.05760,2967.9065
16.06.1992 20:00:00.000 GMT-0400,1.05790,1.07370,1.05780,1.06750,1504.854
17.06.1992 20:00:00.000 GMT-0400,1.06800,1.07730,1.06470,1.06730,3135.1125
18.06.1992 20:00:00.000 GMT-0400,1.06860,1.07240,1.06320,1.06810,2967.9065
19.06.1992 20:00:00.000 GMT-0400,1.06810,1.06810,1.06810,1.06810,0
20.06.1992 20:00:00.000 GMT-0400,1.06810,1.06810,1.06810,1.06810,0
21.06.1992 20:00:00.000 GMT-0400,1.06780,1.07120,1.05970,1.06310,4681.7681
22.06.1992 20:00:00.000 GMT-0400,1.06390,1.06810,1.05750,1.06500,1797.4645
23.06.1992 20:00:00.000 GMT-0400,1.06570,1.06570,1.05230,1.05390,1797.4645
24.06.1992 20:00:00.000 GMT-0400,1.05420,1.05540,1.03600,1.03980,4639.9663
25.06.1992 20:00:00.000 GMT-0400,1.03950,1.03980,1.02910,1.03030,3803.9365
26.06.1992 20:00:00.000 GMT-0400,1.03030,1.03030,1.03030,1.03030,0
27.06.1992 20:00:00.000 GMT-0400,1.03030,1.03030,1.03030,1.03030,0
28.06.1992 20:00:00.000 GMT-0400,1.03160,1.03360,1.02030,1.02740,4263.7529
29.06.1992 20:00:00.000 GMT-0400,1.02720,1.03320,1.02550,1.02780,2967.9065
30.06.1992 20:00:00.000 GMT-0400,1.02760,1.02820,1.01380,1.02180,3594.929
01.07.1992 20:00:00.000 GMT-0400,1.02250,1.02280,1.00290,1.00290,3218.7156
02.07.1992 20:00:00.000 GMT-0400,1.00330,1.01330,1.00260,1.01100,3803.9365
03.07.1992 20:00:00.000 GMT-0400,1.01100,1.01100,1.01100,1.01100,0
04.07.1992 20:00:00.000 GMT-0400,1.01100,1.01100,1.01100,1.01100,0
05.07.1992 20:00:00.000 GMT-0400,1.01670,1.02430,1.00660,1.00670,3720.3335
06.07.1992 20:00:00.000 GMT-0400,1.00790,1.01010,0.99390,0.99680,1504.854
07.07.1992 20:00:00.000 GMT-0400,0.99590,1.00920,0.99170,1.00020,4138.3486
08.07.1992 20:00:00.000 GMT-0400,1.00180,1.02410,0.99820,1.01660,3385.9214
09.07.1992 20:00:00.000 GMT-0400,1.01650,1.02580,1.00910,1.00930,5183.3862
10.07.1992 20:00:00.000 GMT-0400,1.00930,1.00930,1.00930,1.00930,0
11.07.1992 20:00:00.000 GMT-0400,1.00930,1.00930,1.00930,1.00930,0
12.07.1992 20:00:00.000 GMT-0400,1.00790,1.00910,0.99470,0.99610,3009.708
13.07.1992 20:00:00.000 GMT-0400,0.99820,1.00750,0.99510,1.00530,3929.3411
14.07.1992 20:00:00.000 GMT-0400,1.00390,1.00610,0.99240,0.99850,3971.1426
15.07.1992 20:00:00.000 GMT-0400,0.99840,1.00080,0.98510,0.99010,3260.5171
16.07.1992 20:00:00.000 GMT-0400,0.98990,0.99180,0.96450,0.96980,1463.0525
17.07.1992 20:00:00.000 GMT-0400,0.96980,0.96980,0.96980,0.96980,0
18.07.1992 20:00:00.000 GMT-0400,0.96980,0.96980,0.96980,0.96980,0
19.07.1992 20:00:00.000 GMT-0400,0.96790,0.99220,0.95090,0.98760,1755.663
20.07.1992 20:00:00.000 GMT-0400,0.98740,0.99710,0.97600,0.98750,2633.4944
21.07.1992 20:00:00.000 GMT-0400,0.98580,0.99110,0.97920,0.98740,1881.0675
22.07.1992 20:00:00.000 GMT-0400,0.98710,0.98760,0.98120,0.98340,3762.135
23.07.1992 20:00:00.000 GMT-0400,0.98220,0.99630,0.97860,0.99590,4054.7456
24.07.1992 20:00:00.000 GMT-0400,0.99590,0.99590,0.99590,0.99590,0
25.07.1992 20:00:00.000 GMT-0400,0.99590,0.99590,0.99590,0.99590,0
26.07.1992 20:00:00.000 GMT-0400,0.99550,0.99550,0.97410,0.97490,3720.3335
27.07.1992 20:00:00.000 GMT-0400,0.97360,0.97690,0.96770,0.97040,2257.281
28.07.1992 20:00:00.000 GMT-0400,0.97020,0.98220,0.96730,0.97880,1672.0601
29.07.1992 20:00:00.000 GMT-0400,0.97880,0.99120,0.97840,0.97940,3929.3411
30.07.1992 20:00:00.000 GMT-0400,0.98010,0.98300,0.97290,0.97960,1421.251
31.07.1992 20:00:00.000 GMT-0400,0.97960,0.97960,0.97960,0.97960,0
01.08.1992 20:00:00.000 GMT-0400,0.97960,0.97960,0.97960,0.97960,0
02.08.1992 20:00:00.000 GMT-0400,0.98050,0.98390,0.97580,0.98110,1421.251
03.08.1992 20:00:00.000 GMT-0400,0.97930,0.98470,0.97770,0.98270,1379.4495
04.08.1992 20:00:00.000 GMT-0400,0.98190,0.98390,0.97320,0.98050,1881.0675
05.08.1992 20:00:00.000 GMT-0400,0.98280,0.98490,0.97810,0.97870,2257.281
06.08.1992 20:00:00.000 GMT-0400,0.97950,0.98220,0.96660,0.96860,4054.7456
07.08.1992 20:00:00.000 GMT-0400,0.96860,0.96860,0.96860,0.96860,0
08.08.1992 20:00:00.000 GMT-0400,0.96860,0.96860,0.96860,0.96860,0
09.08.1992 20:00:00.000 GMT-0400,0.96820,0.97350,0.96780,0.96870,2926.105
10.08.1992 20:00:00.000 GMT-0400,0.96740,0.97090,0.95950,0.96260,5434.1948
11.08.1992 20:00:00.000 GMT-0400,0.96400,0.96400,0.94150,0.95050,5434.1948
12.08.1992 20:00:00.000 GMT-0400,0.94940,0.95590,0.93780,0.93840,3553.1274
13.08.1992 20:00:00.000 GMT-0400,0.94180,0.95620,0.94120,0.95280,2800.7004
14.08.1992 20:00:00.000 GMT-0400,0.95280,0.95280,0.95280,0.95280,0
15.08.1992 20:00:00.000 GMT-0400,0.95280,0.95280,0.95280,0.95280,0
16.08.1992 20:00:00.000 GMT-0400,0.95560,0.96070,0.94940,0.95130,4639.9663
17.08.1992 20:00:00.000 GMT-0400,0.95170,0.95170,0.94060,0.94250,1672.0601
18.08.1992 20:00:00.000 GMT-0400,0.94590,0.95190,0.94170,0.94360,2549.8916
